FamilyID	Metridia.pacifica<54>	Metridia.lucens<55>	Metridia.longa<56>	Pleuromamma.robusta<57>	Pleuromamma.xiphias<58>	Pleuromamma.abdominalis<59>	Pseudocalanus.sp<60>	Euchaetidae.sp<61>	Calanoides.acutus<62>	Calanoides.carinatus<63>	Neocalanus.cristatus<64>	Neocalanus.flemingeri<65>	Neocalanus.plumchrus<66>	Calanus.hyperboreus<67>	Calanus.propinquus<68>	Calanus.finmarchicus<69>	Calanus.glacialis<70>	Calanus.marshallae<71>	Calanus.helgolandicus<72>	Calanus.sinicus<73>	Calanus.pacificus<74>	Rhincalanus.gigas<75>	Eucalanus.bungii<76>	Eucalanus.hyalinus<77>	Pseudodiaptomus.annandalei<78>	Gigantodiaptomus.amblyodon<79>	Eurytemora.affinis<80>	Eurytemora.carolleeae<81>	Temora.stylifera<82>	Temora.longicornis<83>	Acartia.fossae<84>	Acartia.clausii<85>	Acartia.tonsa<86>	Labidocera.madurae<87>	Tracheliastes.polycolpus<88>	Lepeophtheirus.salmonis<89>	Caligus.confusus<90>	Caligus.clemensi<91>	Caligus.rogercresseyi<92>	Eucyclops.serrulatus<93>	Apocyclops.royi<94>	Lernaea.cyprinacea<95>	Paracyclopina.nana<96>	Oithona.similis<97>	Oithona.nana<98>	Platychelipus.littoralis<99>	Tisbe.furcata<100>	Tigriopus.kingsejongensis<101>	Tigriopus.californicus<102>	Tigriopus.japonicus<103>	Amphibalanus.amphitrite<104>	Penaeus.aztecus<105>	Drosophila.melanogaster<106>	<107>	<159>	<160>	<161>	<162>	<163>	<164>	<165>	<166>	<167>	<168>	<169>	<170>	<171>	<172>	<173>	<174>	<175>	<176>	<177>	<178>	<179>	<180>	<181>	<182>	<183>	<184>	<185>	<186>	<187>	<188>	<189>	<190>	<191>	<192>	<193>	<194>	<195>	<196>	<197>	<198>	<199>	<200>	<201>	<202>	<203>	<204>	<205>	<206>	<207>	<208>	<209>
OG0000012	0.00193084	0.138137	0.175547	2.77419e-06	0.000919811	0.119096	0.0581077	0.0443477	0.0024127	4.5482e-07	0.865742	0.0289754	0.0859755	0.718011	0.807073	2.62152e-05	1.7748e-06	2.15596e-10	0.0283757	0.124073	0.0175553	0.279566	0.0227246	0.362141	5.88712e-05	1.96915e-07	0.95389	0.451678	0.607364	0.863878	0.279566	0.0055189	2.21901e-12	0.095243	0.942949	0.518652	0.397532	0.598837	0.498949	6.58755e-06	0.0355629	0.0201605	0.362141	0.821356	0.821356	0.0201605	0.000887181	0.381562	0.56631	0.56631	0.000139729	1.27218e-09	0.699998	N/A	0.601245	0.518652	0.945318	0.630345	0.134803	0.536223	7.81823e-08	0.372066	0.399376	0.197251	0.863878	0.155056	0.127257	0.874035	0.422996	0.398763	0.487238	0.279379	0.305488	0.0049966	0.206634	0.105019	3.8082e-05	0.666243	0.227551	0.948375	0.475749	0.27108	0.430947	0.585411	0.596833	0.768855	0.184416	0.0200947	0.71984	0.833011	0.942949	0.430668	0.699998	0.725629	0.945318	0.731073	0.0535387	0.836417	0.44059	0.731073	0.124073	0.0800244	0.381562	0.466194	0.24991
OG0000023	0.109339	0.146639	0.816894	0.46757	0.000444775	0.392229	0.000233137	7.37071e-08	0.796511	0.642523	0.0726761	0.61233	0.0389352	0.119565	0.00333164	0.598538	0.0105656	0.0357914	0.0223645	0.778307	0.0856908	0.745646	0.836417	0.630345	0.451168	0.358177	0.78061	0.78061	0.00161314	0.000535366	0.42168	0.00956057	0.00595664	0.788163	0.0194383	0.415767	0.0820102	0.916634	0.751965	0.329467	0.498949	0.358177	0.0577999	0.500904	0.500904	0.933427	0.304905	0.557701	0.358177	0.27773	0.00294171	0.0998706	1.2117e-06	N/A	0.904108	0.27773	0.48816	0.607459	0.938738	0.126405	0.022498	0.48816	0.0503616	0.0274804	0.166311	0.345421	0.634622	0.634622	0.958922	0.165118	0.642523	0.0505704	0.493547	0.886856	0.666621	0.47725	0.0275094	0.848216	0.475749	0.272741	0.806865	0.569147	0.545305	0.794986	0.929007	0.929007	0.929007	0.788163	0.358177	0.0573547	0.907365	0.296185	0.916634	0.405108	0.665523	0.933427	0.157837	0.933427	0.212023	0.665523	0.451168	0.579757	0.933427	0.904108	6.15653e-07
OG0000027	0.00142082	0.166119	0.385189	2.18562e-06	4.64042e-06	0.505111	3.24506e-07	1.73145e-08	0.0953731	0.000181081	0.572965	0.211081	0.390657	0.591241	0.579325	0.741055	1.17046e-05	1.96915e-07	0.16943	0.0573547	0.000428096	0.509093	2.7259e-07	0.00357221	2.32832e-05	1.07686e-11	0.0313774	0.000208242	0.155056	0.775286	0.536223	1.26225e-06	1.09641e-14	0.845506	0.71984	0.0608422	0.0246099	0.329467	0.940244	0.00595664	0.120501	0.100718	0.579757	0.707073	0.707073	0.665523	3.71665e-07	0.00278123	0.940244	0.940244	5.50377e-09	1.38271e-09	0.81208	N/A	0.912052	0.699998	0.598837	0.937111	0.304905	0.81208	0.000156563	0.498949	0.518652	0.15125	0.572965	0.287793	0.143514	0.68068	0.67127	0.491054	0.761838	0.676077	0.498228	0.845506	0.643561	0.845506	0.000276133	0.450023	0.272741	0.942949	0.28349	0.0766173	0.182506	0.56631	0.197251	0.498228	0.475749	0.303762	0.938738	0.317491	0.71984	0.184759	0.476655	0.589627	0.684161	0.937111	0.13661	0.937111	0.476655	0.569147	0.198355	0.00175366	0.940244	0.741851	0.692385
OG0000028	0.545305	0.931324	0.451168	0.0293332	0.00223737	0.24991	0.0627071	0.107452	0.144927	0.80094	0.524196	0.768855	0.859904	0.959385	0.00390021	0.957432	0.626174	0.551662	0.00466335	0.736205	0.325374	0.0317903	0.0178913	0.675242	0.000135655	9.37004e-07	0.836417	0.15125	0.0452798	0.0640987	0.138512	0.0120588	0.00724256	0.0355629	0.938738	0.816894	0.340875	0.707073	0.821356	0.175547	0.351755	0.038923	0.699998	0.801191	0.801191	0.181323	6.89809e-06	0.109339	0.825508	0.214101	0.0120119	0.00536881	0.0827628	N/A	0.759346	0.607459	0.397532	0.933427	0.801191	0.557701	0.0947506	0.48816	0.340875	0.15125	0.660979	0.0542844	0.0870815	0.781209	0.411242	0.861934	0.171828	0.203336	0.0954324	0.874035	0.8725	0.155441	0.0338414	0.836417	0.0446569	0.825508	0.598837	0.707073	0.340875	0.825508	0.940244	0.598837	0.0246099	0.762719	0.825508	0.821356	0.938738	0.48816	0.825508	0.940244	0.707073	0.214101	0.459005	0.607459	0.397532	0.598837	0.13661	0.0370854	0.48816	0.609541	0.623164
OG0000031	0.660979	0.572965	0.197251	0.953209	0.0211378	0.551662	0.0154815	1.02425e-05	0.47725	0.0164956	0.638637	0.369689	0.316373	0.546546	0.417205	0.415993	5.10247e-05	0.000834625	0.00473406	0.104487	0.136163	0.113581	3.96797e-05	0.0503616	0.531822	0.929007	0.116077	0.0577999	0.0834583	0.358177	0.214093	0.533981	0.0433911	0.654878	0.0526986	0.423963	0.628895	0.504209	0.894011	0.0194383	0.136875	0.580567	0.751965	0.615607	0.615607	0.0947506	0.405108	0.762719	0.912369	0.440881	0.522281	0.297733	0.0160159	N/A	0.0379062	0.00020645	0.0110163	0.399376	0.853232	0.107452	0.143514	0.304905	0.0251693	0.0160309	0.118225	0.357883	0.0905402	0.718011	0.791772	0.875517	0.561399	0.783999	0.256469	0.203336	0.533826	0.87833	0.165118	0.850787	0.0673648	0.272741	0.372095	0.806865	0.933427	0.801191	0.665523	0.794986	0.531822	0.0488518	0.725212	0.180289	0.872148	0.872148	0.162803	0.115941	0.916634	0.751965	0.739609	0.916634	0.599222	0.0820102	0.788163	0.517089	0.483023	0.0180205	0.826905
OG0000032	0.000270749	0.101831	0.646287	6.96637e-06	0.0826032	0.000276609	0.0124536	1.37906e-06	0.369689	0.874035	0.956343	0.697309	0.617114	0.0833418	0.53577	0.954542	8.53493e-06	0.000127665	0.034464	0.17491	0.95097	0.71367	0.169738	0.0458815	0.345925	0.0329676	0.440881	0.912369	0.00727805	0.1542	0.894011	0.423963	0.0526986	0.580567	0.415767	0.229884	1.45069e-07	0.122446	0.916634	0.661847	0.200635	0.884643	0.235564	0.661847	0.661847	0.907365	0.559077	0.387201	0.901373	0.901373	0.000907786	0.00275661	0.788163	N/A	0.90093	0.0225665	0.00175166	0.0253293	0.0941389	0.325374	8.02964e-09	0.61555	0.11791	0.0100422	0.0787806	0.45811	0.476151	0.783999	0.870906	0.869252	0.626174	0.316373	0.693396	0.772138	0.607364	0.385485	0.498228	0.313326	0.272741	0.0321602	0.31063	0.517089	0.483023	0.920327	0.615607	0.483023	0.229884	0.354437	0.105637	0.463142	0.559077	0.0150589	0.105637	0.463142	0.415767	0.687501	0.884643	0.894011	0.687501	0.907365	0.907365	0.725212	0.901373	0.711235	0.929007
OG0000033	0.836417	0.536223	0.945318	0.00205946	0.0408387	0.127257	2.29167e-06	2.18195e-13	0.00743001	0.010222	0.047633	0.0339065	0.546546	0.617114	0.166311	0.948375	0.0353001	0.00394773	0.000264035	0.0766173	0.0934359	0.0464543	0.0579064	0.816894	0.0225665	0.000242266	0.707073	0.821356	0.0950649	0.272741	0.304905	0.0225665	0.000242266	0.699998	0.304905	0.0345909	0.00875064	0.27773	0.116077	0.16943	0.405108	0.0834583	0.916634	0.725212	0.907365	0.304905	0.801191	0.436985	0.78061	0.517089	3.00075e-09	4.11022e-05	0.0345909	N/A	0.550198	0.169738	0.509093	0.725629	0.945318	0.52768	0.000137483	0.71367	0.0766173	0.0879709	0.0787806	0.863878	0.95389	0.95389	0.524196	0.0813479	0.451678	0.955767	0.202697	0.363885	0.475749	0.67127	0.0720561	0.848216	0.034464	0.430668	0.24991	0.699998	0.940244	0.940244	0.707073	0.821356	0.816894	0.385189	0.935348	0.684161	0.385189	0.145639	0.397532	0.806865	0.557701	0.42168	0.358177	0.184156	0.463142	0.451168	0.579757	0.801191	0.545305	0.719895	0.263048
OG0000034	0.000172781	0.0376463	0.430668	1.54246e-05	1.24425e-05	0.401674	0.0158014	0.0114912	0.226598	8.92685e-05	0.476151	0.00285711	0.137643	0.959832	0.656904	4.31363e-07	0.0118202	8.65765e-09	0.13661	0.00728376	0.00884895	0.15125	0.237786	0.937111	4.79967e-05	1.40881e-09	0.52768	0.944171	0.623164	0.362141	0.935348	0.0308167	7.66863e-08	0.0353001	0.901373	0.687501	0.687501	0.580567	0.580567	0.00200797	0.115941	0.157336	0.296185	0.70815	0.70815	0.296185	0.0215029	0.504209	0.267372	0.901373	0.162803	0.000534881	0.901373	N/A	0.431295	0.0120588	0.169738	0.71367	0.0766173	0.509093	1.22061e-07	0.169738	0.126405	0.0770424	0.859904	0.0233295	0.00692388	0.876948	0.43409	0.208582	0.497658	0.649934	0.805092	0.0226943	0.0133922	0.0723838	8.10702e-07	0.643561	0.116931	0.825508	0.409189	0.498949	0.71984	0.71984	0.944171	0.725629	0.0490544	0.126414	0.463142	0.725212	0.70815	0.894011	0.0949108	0.907365	0.907365	0.559077	0.440881	0.907365	0.725212	0.907365	0.205901	0.468249	0.504209	0.278411	0.180289
OG0000035	0.224368	0.829383	0.821356	3.8854e-05	0.0110091	0.833011	0.313326	0.159278	0.00157126	3.10055e-06	0.949285	0.313326	0.736205	0.0906094	0.34822	0.00294171	3.27666e-05	5.30197e-10	0.929007	0.000535366	0.00423249	0.0950649	0.000771628	0.263048	3.33795e-05	2.5887e-08	0.262322	0.947413	0.329467	0.15648	0.941644	0.000799235	1.40881e-09	0.0426454	0.372066	0.351755	0.806865	0.0345909	0.0749074	3.73939e-07	0.08376	0.11791	0.262322	0.948375	0.948375	0.11791	1.50545e-06	0.0503616	0.725629	0.725629	2.82146e-06	1.38271e-09	0.214101	N/A	0.916359	0.825508	0.598837	0.476655	0.498949	0.385189	0.00958749	0.707073	0.71367	0.351755	0.946396	0.253282	0.287793	0.754141	0.666243	0.483568	0.423509	0.378521	0.754141	0.197251	0.190615	0.498228	0.000346161	0.829383	0.0703691	0.941644	0.607459	0.509093	0.362141	0.944171	0.44059	0.362141	0.211081	0.272741	0.71367	0.518652	0.630345	0.175547	0.569147	0.829383	0.71367	0.61555	0.0321602	0.224368	0.741055	0.825508	0.0640987	0.01879	0.509093	0.916359	0.607459
OG0000036	0.0139525	0.0458815	0.935348	6.05024e-05	0.0049066	0.750002	0.34822	0.287793	0.0358567	5.53754e-06	0.313326	0.313326	0.0951169	0.666243	0.953209	0.0408387	6.08753e-07	1.36442e-10	0.372095	0.005901	5.3422e-05	0.518652	0.0579064	0.317491	0.000156563	3.00036e-08	0.736205	0.544323	0.0770424	0.46757	0.0800244	0.196033	8.27186e-06	0.518652	0.27773	0.78061	0.772189	0.772189	0.387097	0.000531908	0.196033	0.00906836	0.933427	0.665523	0.545305	0.405108	0.00219039	0.405108	0.794986	0.263048	8.66432e-08	1.63197e-07	0.498949	N/A	0.741851	0.937111	0.81208	0.935348	0.935348	0.806865	0.000581253	0.476655	0.329467	0.143089	0.750002	0.182506	0.0233295	0.378521	0.34822	0.946396	0.754141	0.423509	0.445015	0.237973	0.561399	0.865742	8.54483e-06	0.833011	0.430668	0.940244	0.409189	0.329467	0.52768	0.725629	0.536223	0.630345	0.430668	0.0130787	0.579757	0.933427	0.358177	0.78061	0.923566	0.801191	0.665523	0.675242	0.0458815	0.933427	0.801191	0.545305	0.31063	0.177096	0.405108	0.582954	0.707073
OG0000039	0.0725347	0.13661	0.476655	0.00174031	0.000792112	0.754141	0.109731	0.725629	0.286332	0.0813787	0.812672	0.10847	0.0723838	0.0087064	0.89099	0.0527887	5.07075e-09	2.77524e-11	0.24991	0.00360209	0.00970131	0.0825027	1.85898e-06	2.89959e-05	0.267372	0.00200797	0.615607	0.483023	0.387097	0.923566	0.725212	0.115941	0.180289	0.0948047	0.872148	0.85438	0.368387	0.0433765	0.779888	0.000534881	0.00110736	0.272546	7.46405e-05	0.687501	0.687501	0.0086228	0.0139082	0.912369	0.387097	0.630142	0.235564	0.687501	0.00261812	N/A	0.346468	0.0239591	0.214093	0.263048	0.937111	0.665523	0.000197542	0.214093	0.00579304	0.0889351	0.0988519	0.000107257	0.00590301	0.305488	0.744726	0.60211	0.126097	0.318907	0.385971	0.232156	0.618646	0.0510746	1.06137e-06	0.372066	0.649661	0.198355	0.138512	0.920327	0.920327	0.920327	0.615607	0.920327	0.273103	0.725212	0.70815	0.354437	0.628895	0.85438	0.221373	0.504209	0.901373	0.180289	0.872148	0.115941	0.122446	0.267372	0.440881	0.267372	0.157336	0.564287	0.468249
OG0000040	0.00122912	0.0720561	0.303762	0.853232	0.250434	0.476151	0.000852376	3.14275e-05	0.95389	0.0746399	0.166119	0.00786322	0.211081	0.166119	0.944171	0.559335	0.101293	0.131145	0.0535387	0.159278	0.27108	0.699998	0.040123	0.27773	0.0728186	0.00443159	0.684161	0.935348	0.065112	0.0458815	0.291667	0.630142	0.0198505	0.0875446	0.16943	0.929007	0.788163	0.00732514	0.212023	0.358177	0.557701	0.00016189	0.794986	0.929007	0.929007	0.931324	0.0293332	0.0503616	0.518652	0.829383	0.579757	0.579757	0.0158315	N/A	0.476248	0.707073	0.214101	0.839622	0.15125	0.159278	0.0582843	0.607459	0.48816	0.214101	0.544323	0.544323	0.0825027	0.33141	0.623164	0.126405	0.623164	0.509093	0.362141	0.741055	0.845506	0.741055	0.649661	0.607459	0.397532	0.397532	0.212023	0.675242	0.935348	0.684161	0.81208	0.476655	0.409189	0.126414	0.261555	0.358177	0.643149	0.929007	0.42168	0.933427	0.675242	0.0920777	0.102487	0.569147	0.794986	0.801191	0.794986	0.01879	0.71367	0.609541	0.184759
OG0000042	0.169738	0.126414	0.937111	1.03669e-05	2.8575e-07	0.704707	0.000218842	7.00696e-06	0.00268538	8.53493e-06	0.345421	0.867532	0.955767	0.952497	0.951752	0.951752	8.44303e-05	0.000479041	0.0579064	0.938738	0.0503376	0.941644	0.146639	0.317491	0.0506499	0.00363897	0.0800244	0.24991	0.0800244	0.589627	0.920327	0.0709736	8.02256e-06	0.436985	0.794986	0.801191	0.169738	0.788163	0.531822	0.138512	0.615607	0.120501	0.923566	0.920327	0.920327	0.405108	0.0406833	0.0506499	0.436985	0.545305	1.64246e-05	7.37303e-08	0.291667	N/A	0.906993	0.684161	0.937111	0.937111	0.81208	0.692385	7.97118e-07	0.692385	0.317491	0.0766173	0.750002	0.182506	0.318299	0.768855	0.451678	0.955767	0.685092	0.857782	0.855561	0.758081	0.585411	0.666243	0.0200947	0.829383	0.607459	0.589627	0.569147	0.684161	0.692385	0.81208	0.464356	0.569147	0.198355	0.138512	0.569147	0.931324	0.665523	0.675242	0.372095	0.794986	0.788163	0.926438	0.517089	0.78061	0.772189	0.788163	0.517089	0.0948047	0.931324	0.906993	0.806865
OG0000048	0.00021652	0.0433911	0.687501	0.687501	0.901373	0.901373	6.01433e-05	0.109339	0.00257901	0.28088	0.0391768	0.194098	0.165375	0.886856	0.814432	0.449764	2.25433e-05	9.38798e-05	0.0126441	0.0490544	0.000284441	6.57477e-08	0.00443125	0.940244	0.884643	0.661847	0.85438	0.85438	0.468249	0.661847	0.423963	0.368387	0.584733	0.584733	0.661847	0.884643	0.468249	0.872148	0.628895	0.675242	0.157837	0.500904	0.517089	0.451168	0.675242	0.923566	0.263048	0.794986	0.794986	0.665523	0.273852	0.101556	0.273852	N/A	0.0650975	0.162803	0.894011	0.894011	0.504209	0.894011	0.504209	0.0541318	7.46405e-05	0.134803	0.034464	0.000218532	0.0726761	0.0905402	0.119096	0.757521	0.962239	0.812672	0.962599	0.241194	0.688979	0.37277	9.14057e-07	0.0284083	0.0129113	0.122446	0.687501	0.354437	0.628895	0.872148	0.423963	0.628895	0.368387	0.628895	0.162803	0.687501	0.884643	0.884643	0.661847	0.0541318	0.345925	0.923566	0.107678	0.630142	0.231268	0.345925	0.214093	0.931324	0.931324	0.0280038	0.690111
OG0000050	0.829383	0.942949	0.731073	0.0338414	0.000534787	0.266728	0.689327	0.00294171	0.00170871	5.88712e-05	0.212023	0.0211351	0.00906836	0.821356	0.509093	0.329467	0.806865	0.806865	0.00275661	0.0947506	0.317491	0.692385	0.665523	0.343355	0.065112	0.225162	0.415767	0.725212	1.1469e-09	0.000415775	0.322269	0.884643	0.0215029	0.405108	0.0692135	0.229884	0.405108	0.464356	0.464356	0.184759	0.944171	2.53265e-05	0.16943	0.923566	0.500904	6.0656e-08	0.0458815	0.436985	0.273103	0.762719	0.200635	0.0215029	0.153143	N/A	0.0975571	0.0308167	0.0355629	0.839622	0.630345	0.0201605	2.35743e-06	0.937111	0.476655	0.11791	0.0100422	0.637133	0.725629	0.44059	0.261555	0.675242	0.940244	0.707073	0.825508	0.940244	0.409189	0.821356	0.146639	0.598837	0.385189	0.579757	0.675242	0.358177	0.0573547	0.405108	0.0749074	0.545305	0.16943	0.0692135	0.630142	0.16943	0.912369	0.105878	0.120501	0.0153474	0.940244	0.0220887	0.227551	0.0321602	0.78061	0.0452798	0.00631465	0.569147	0.198355	0.0553292	0.687501
OG0000051	0.00223737	0.0282925	0.372095	0.0579064	0.189953	0.189953	0.0143537	5.58549e-06	0.00360209	0.00223737	0.569147	0.579757	0.304905	0.940244	0.224368	0.351755	0.329467	0.261555	0.00275661	0.01879	0.801191	0.531822	0.0121842	0.00447476	0.00138331	9.19309e-05	0.607459	0.509093	0.182506	0.56631	0.0950649	0.0577999	0.00174031	0.420217	0.0660905	0.181323	0.397532	0.143089	0.833011	3.24056e-08	0.00958749	0.0284083	0.000341369	0.385189	0.237786	0.263048	8.27186e-06	0.065112	0.237786	0.0725347	0.00118687	3.15407e-08	0.27773	N/A	0.904108	0.675242	0.684161	0.81208	0.464356	0.692385	0.0055189	0.935348	0.935348	0.291667	0.11791	0.821356	0.938738	0.938738	0.589627	0.684161	0.699998	0.498949	0.61555	0.498949	0.61555	0.261555	0.557701	0.372095	0.929007	0.684161	0.81208	0.304905	0.941644	0.509093	0.143089	0.623164	0.941644	0.166119	0.933427	0.557701	0.133178	0.692385	0.192581	0.675242	0.169738	0.71367	0.0403628	0.214101	0.0535387	0.569147	0.198355	0.0249995	0.684161	0.904108	0.358177
OG0000052	0.138137	0.399376	0.0177423	0.750002	0.356188	0.0582843	0.87833	0.0175553	0.0206334	0.0113118	0.761838	0.850787	0.850787	0.768855	0.859904	0.114736	0.0598251	0.704707	1.94144e-05	0.0464543	0.00654137	0.0249406	0.15648	0.940244	0.405108	0.16943	0.273103	0.920327	2.3393e-11	7.62795e-05	0.580567	0.872148	0.272546	0.247575	0.687501	0.316566	0.687501	4.05861e-05	0.229884	0.200635	0.0215029	0.0709736	0.584733	0.85438	0.85438	0.0709736	0.628895	0.584733	0.85438	0.85438	0.00783544	0.0139082	0.180289	N/A	0.406255	0.00257221	0.0139525	0.159278	0.498228	0.381562	0.56631	0.464356	0.0403374	0.0426454	0.0253293	0.95389	0.772138	0.861934	0.68068	0.67127	0.953209	0.953209	0.768855	0.861934	0.143514	0.602202	0.0389352	0.741055	0.0627071	0.24991	0.545305	0.794986	0.327538	0.247575	0.065112	0.372095	0.0660905	0.0258383	0.440881	0.70815	0.687501	0.468249	0.0949108	0.70815	0.687501	0.200635	0.387201	0.316566	0.85438	0.504209	0.180289	0.628895	0.85438	0.61484	0.901373
OG0000053	0.956898	0.357883	0.338927	0.00339646	0.00215771	0.0182766	0.0446569	0.0158315	0.0179358	0.00394773	0.109087	0.00654137	0.0124133	0.855561	0.505111	0.794182	1.20273e-10	1.14872e-06	0.000429241	0.0049066	0.765425	0.0012829	0.234315	0.0227246	0.297733	0.162638	0.779888	0.779888	0.0834312	0.826905	0.208386	0.779888	0.208386	0.427924	0.162638	0.85438	0.0743578	0.884643	0.884643	0.894011	0.894011	0.884643	0.894011	0.901373	0.901373	0.272546	0.115941	0.533981	0.901373	0.533981	0.273852	0.690111	0.779888	N/A	0.101059	0.000211276	2.28778e-05	0.0934359	0.464326	0.0160309	1.17773e-08	0.531822	0.00727805	0.329467	0.944171	0.362141	0.643561	0.167166	0.131709	0.867532	0.951752	0.951752	0.303505	0.0998706	0.193137	0.530089	0.371325	0.0452798	0.33141	0.000832053	0.272546	0.272546	0.522281	0.826905	0.826905	0.522281	0.779888	0.779888	0.661847	0.272546	0.297733	0.122997	0.884643	0.872148	0.423963	0.884643	0.468249	0.468249	0.504209	0.872148	0.093406	0.901373	0.901373	0.0475388	0.427924
OG0000054	0.536223	0.945318	0.71984	0.00641509	3.44492e-06	0.551662	0.109731	0.0827628	0.363864	0.262378	0.56631	0.0827628	0.00330489	0.956898	0.0824318	0.00281636	0.000284441	2.25477e-07	0.0211351	0.126414	0.0746399	0.0920777	0.000832053	0.214093	0.00775285	0.0121842	0.643149	0.31063	0.0012829	0.475749	0.316566	0.826905	0.162638	0.00357221	0.427924	0.427924	0.0933527	0.208386	0.427924	0.628895	0.628895	0.468249	0.894011	0.687501	0.894011	7.21722e-07	0.415767	0.687501	0.687501	0.894011	0.00143226	0.500904	0.0194383	N/A	0.871265	0.0415823	0.0947506	0.317491	0.518652	0.317491	3.19559e-05	0.42168	0.27773	0.109339	0.836417	0.0353001	0.0664069	0.765425	0.265197	0.227551	0.143514	0.118225	0.726888	0.0759219	0.285395	0.0379457	1.76608e-05	0.589627	0.126414	0.801191	0.794986	0.665523	0.358177	0.157837	0.0452798	0.409189	1.52101e-05	0.124759	0.229884	0.00484809	0.779888	0.779888	0.779888	0.235564	0.415767	0.687501	0.661847	0.894011	0.894011	0.0322987	0.0573547	0.415767	0.894011	0.634513	0.0883767
OG0000055	0.0766173	0.829383	0.225162	0.15648	0.287793	0.0934359	0.000901635	0.00492442	0.220044	0.00137929	0.332247	0.596833	0.378521	0.591241	0.498228	0.0316834	0.00258441	6.8646e-05	0.126414	0.225162	0.00564191	0.291667	0.0244019	0.405108	0.00214621	0.00363897	0.684161	0.806865	0.133178	0.0660905	0.920327	0.115941	0.000110461	0.0266438	0.739609	0.912369	0.725212	0.440881	0.157336	0.00219039	0.599222	0.000156563	0.78061	0.926438	0.78061	1.79883e-05	0.0157323	0.273103	0.0370854	0.517089	0.872148	0.272546	0.687501	N/A	0.150109	0.0820102	0.247575	0.935348	0.0920777	0.291667	0.010309	0.42168	0.27773	0.109339	0.836417	0.0353001	0.0664069	0.765425	0.596833	0.689327	0.859904	0.676077	0.579325	0.211402	0.541252	0.511723	0.00182326	0.589627	0.225162	0.933427	0.801191	0.933427	0.675242	0.801191	0.794986	0.665523	0.116077	0.138512	0.599222	0.483023	0.912369	0.739609	0.559077	0.0948047	0.931324	0.436985	0.0211351	0.545305	0.926438	0.145639	0.0130787	0.920327	0.367446	0.253952	0.354437
OG0000056	0.941644	0.941644	0.509093	0.0254902	0.0211378	0.256469	0.587219	0.00966356	0.000885237	3.93826e-05	0.685092	0.0545742	0.0413774	0.0833418	0.285583	0.865742	0.351737	0.869252	0.138137	0.845506	0.0473669	0.00786322	0.358177	0.212023	0.42168	0.327538	0.751965	0.751965	1.45069e-07	0.000242266	0.296185	0.0743578	0.00261812	0.916634	0.272546	0.628895	0.200635	0.0110583	0.124759	0.468249	0.661847	0.628895	0.884643	0.872148	0.872148	0.115941	0.235564	0.628895	0.628895	0.872148	0.0142825	0.221373	0.00286507	N/A	0.0884129	0.0010497	0.0749074	0.707073	0.941644	0.203507	0.00026921	0.263048	0.0164654	0.00786322	0.0316834	0.617114	0.481782	0.870906	0.411242	0.861934	0.476151	0.316373	0.955167	0.955167	0.61233	0.865742	0.0616745	0.947413	0.00545233	0.385189	0.794986	0.343355	0.500904	0.923566	0.214093	0.500904	0.463142	0.205901	0.70815	0.354437	0.872148	0.423963	0.884643	0.894011	0.687501	0.661847	0.423963	0.884643	0.661847	0.504209	0.70815	0.354437	0.872148	0.168543	0.85438
OG0000058	0.0947506	0.327538	0.923566	0.229884	0.630142	0.387097	0.104169	0.062328	0.957432	0.63047	0.959385	0.960265	0.653471	0.959832	0.227532	0.00617848	5.60379e-07	0.0182656	0.000526703	0.850787	0.000248082	4.03062e-06	0.109731	0.623164	0.405108	0.517089	0.599222	0.751965	0.0415823	0.0692135	0.322269	0.504209	0.153143	0.599222	0.872148	0.872148	0.423963	0.872148	0.423963	0.124759	0.468249	0.0709736	0.661847	0.884643	0.468249	0.468249	0.423963	0.221373	0.872148	0.872148	0.033565	0.522281	0.0160159	N/A	0.27024	0.0110583	0.916634	0.345925	0.387097	0.751965	0.157336	0.0197197	0.00106188	0.17491	0.857782	0.137643	0.621725	0.351737	0.638637	0.646287	0.497658	0.39154	0.734978	0.729667	0.0187879	0.882213	0.000357624	0.0825027	0.00743001	0.358177	0.926438	0.517089	0.762719	0.762719	0.751965	0.916634	0.751965	0.229884	0.884643	0.661847	0.872148	0.872148	0.872148	0.884643	0.468249	0.504209	0.387201	0.687501	0.884643	0.884643	0.661847	0.628895	0.368387	0.136254	0.826905
